academic_year,grade,semester,course_name,course_code,completion_type,credits,generation_evidence,generation_evidence_reason,in_4year_flowchart,in_6year_flowchart,grade_1_2_rule,direct_4year_evidence,direct_6year_evidence,pdf_position_group_size,partner_codes,lineage_candidate,lineage_pair_status,lineage_reason,previous_year,previous_generation,next_year,next_generation,change_group,change_type,change_role,change_effective_year,change_note,previous_credits,previous_completion_type,previous_grade,previous_semester,attribute_change_effective_year,attribute_change_note,relation_as_old,relation_as_new,relation_types,relation_counterpart_codes,relation_counterpart_names,relation_designation_years,relation_source_years,relation_needs_review,partner_relation_found,partner_relation_types,partner_relation_counterparts,partner_relation_designation_years,partner_relation_source_years,evidence_flags,review_priority
2024,4,1,약물유전체학,ADA063,전선,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,1,의약화학1,ADB047,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA102,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,4,1,임상미생물학,ADB046,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,1,천연물의약품학,ADB048,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA122,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,4,1,천연물의약품학,ADA122,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB048,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,4,1,향장품학,ADA120,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB043,unresolved,unresolved,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position,medium
2024,4,1,향장품학,ADB043,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA120,unresolved,unresolved,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position,medium
2024,4,2,감염미생물학,ADA208,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,2,equivalent;substitute,ADA105,감염성 미생물학,2019,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,4,2,감염성 질환 약물치료학,ADB069,전필,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,2,보건의약관계법규,ADB064,전필,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,2,생약학 2,ADA055,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,약물학 2,ADA001,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,약학실험 4,ADA192,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,1,equivalent,ADA094,약학실습4,2017,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,4,2,약학실험5,ADB067,전필,1,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,예방약학2,ADB055,전필,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,2,의약화학 2,ADA103,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB059,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,4,2,제제과학 2,ADA187,전필,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,1,equivalent,ADA010,제제공학,2017,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,4,2,바이오의약품 분석,ADB060,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,2,바이오의약품학,ADB056,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,2,법과학,ADA230,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,2,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,법과학,ADB061,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,2,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,생물약제학,ADB057,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA033,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,4,2,생물약제학,ADA033,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB057,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,4,2,심혈관계 질환 약물치료학,ADA136,전선,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,약물동태학,ADA086,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB058,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,4,2,약물동태학,ADB058,전선,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA086,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,4,2,약사윤리,ADB065,전선,1,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,2,의약정보학과 커뮤니케이션,ADA204,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,2,equivalent;substitute,ADA142,의약정보학,2018,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,4,2,의약품설계학,ADB066,전선,3,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,2,의약화학2,ADB059,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA103,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,2022,both,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,4,2,임상생화학,ADA183,전선,1,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,임상약학 해설,ADA137,전선,1,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,임상영양학,ADA233,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,4,2,임상의약정보학,ADA232,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,4,2,호흡기계 및 소화기계 질환 약물치료학,ADB071,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,1,감염질환을 위한 항생물질학,ADA209,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,2,equivalent;substitute,ADA073,항생물질학,2019,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,5,1,신경정신계 및 신장 질환 약물치료학,ADB062,전필,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,1,의료기관약국 예비실무실습,ADA217,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,2,equivalent;substitute,ADA133,병원약학,2020,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,5,1,의약정보학과 경제성평가,ADB073,전필,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,1,의약품 경제성평가,ADA206,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,1,제제과학실습,ADA200,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,1,equivalent,ADA172,제제공학 실습,2017,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,5,1,지역약국 예비실무실습,ADA115,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB075,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,5,1,지역약국 예비실무실습,ADB075,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA115,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,5,1,항암약물요법,ADB070,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,1,항암약물요법 및 일반의약품약물요법,ADA202,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,2,equivalent;substitute,ADA180,일반의약품 약물요법,2018,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,5,1,항암약물요법1,ADB103,전필,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,1,방제학,ADB078,전선,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,1,신경정신계질환 및 신장질환 약물치료학,ADA144,전선,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,1,신경정신계질환 약물치료학,ADB104,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,1,신장질환약물치료학,ADB108,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,1,약물신호전달학,ADB079,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,1,약업경영학,ADB074,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,1,예방약학 1,ADA132,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,1,의약품제조관리학,ADA171,전선,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB072,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,5,1,의약품제조관리학,ADB072,전선,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA171,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,5,1,일반의약품학,ADB084,전선,3,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,1,임상미생물학,ADA211,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,4,equivalent;substitute,ADA185;ADA207,병원미생물학;응용미생물학,2020,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,5,1,임상약물동태학,ADA150,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,1,호흡기계 및 소화기계 질환 약물치료학,ADA145,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,감염성 질환 약물치료학,ADA147,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,내분비계 및 류마티스 질환 약물치료학,ADA148,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,보건의약관계법규,ADA194,전필,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,1,equivalent,ADA025,약사법규,2017,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,5,2,약무행정실무필수실습,ADA174,전필,1,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB087,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,5,2,약무행정실무필수실습,ADB087,전필,1,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA174,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,5,2,의료기관약국예비실습,ADB086,전필,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,2,임상면역학,ADA190,전필,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,임상약학 해설,ADB083,전필,1,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,2,한약제제학,ADB080,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA140,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,5,2,한약제제학,ADA140,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB080,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,5,2,건강기능식품학,ADA182,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,2,독성학,ADA045,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,동물용의약품학,ADA121,전선,1,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB089,unresolved,unresolved,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position,medium
2024,5,2,동물용의약품학,ADB089,전선,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA121,unresolved,unresolved,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position,medium
2024,5,2,바이오의약품학,ADA225,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,1,equivalent,ADA107,생물의약품학,2021,2023,no,no,,,,,no_direct_generation;official_course_relation,high
2024,5,2,신약개발임상시험,ADA191,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,신약개발정보학,ADB090,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,2,심혈관계 질환 약물치료학,ADB082,전선,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,약업경영학,ADA118,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,약전 및 품질관리학,ADA167,전선,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB081,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,5,2,약전 및 품질관리학,ADB081,전선,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA167,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,5,2,예방약학 2,ADA109,전선,3,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,의약품허가,ADB088,전선,3,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,5,2,조제학,ADA053,전선,2,unresolved,no_direct_flowchart_evidence,no,no,no,no,no,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,no_direct_generation,medium
2024,5,2,항암약물요법2,ADB107,전선,2,six_year,unique_pdf_row_matches_6year_flowchart,no,yes,no,no,yes,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,direct_generation_evidence,low
2024,6,1,의료기관약국 필수실무실습 1,ADA213,전필,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB093,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,2,equivalent;substitute,ADA151,병원약학실무필수실습1,2020,2023,no,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate;official_course_relation,high
2024,6,1,의료기관약국 필수실무실습 2,ADA214,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB094,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,2,equivalent;substitute,ADA152,병원약학실무필수실습2,2020,2023,no,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate;official_course_relation,high
2024,6,1,의료기관약국 필수실무실습 3,ADA215,전필,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB095,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,2,equivalent;substitute,ADA169,병원약학실무필수실습3,2020,2023,no,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate;official_course_relation,high
2024,6,1,의료기관약국 필수실무실습 4,ADA216,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB096,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,2,equivalent;substitute,ADA170,병원약학실무필수실습4,2020,2023,no,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate;official_course_relation,high
2024,6,1,의료기관약국 필수실무실습1,ADB093,전필,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA213,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,6,1,의료기관약국 필수실무실습2,ADB094,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA214,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,6,1,의료기관약국 필수실무실습3,ADB095,전필,3,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA215,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,6,1,의료기관약국 필수실무실습4,ADB096,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA216,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,6,1,제약산업 필수실무실습,ADB097,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA218,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,6,1,제약산업 필수실무실습,ADA218,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB097,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,2,equivalent;substitute,ADA155,제약산업실무필수실습,2020,2023,no,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate;official_course_relation,high
2024,6,1,지역약국 필수실무실습 1,ADA219,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB092,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,2,equivalent;substitute,ADA153,지역약국실무필수실습1,2020,2023,no,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate;official_course_relation,high
2024,6,1,지역약국 필수실무실습1,ADB092,전필,2,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA219,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,6,2,심화실습 1,ADA226,전필,5,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB099,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
2024,6,2,심화실습 1,ADB099,전필,5,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA226,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,6,2,심화실습 2,ADB100,전필,5,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADA227,unresolved,one_sided_candidate,no_adjacent_year_direct_generation_evidence,,,,,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_pair_one_sided_candidate,high
2024,6,2,심화실습 2,ADA227,전필,5,ambiguous,multiple_pdf_rows_match_6year_flowchart,no,yes,no,no,no,2,ADB100,six_year,one_sided_candidate,adjacent_year_same_code_has_six_year_direct_evidence,,,2025,six_year,,,,,,,,,,,,0,0,,,,,,,no,,,,,ambiguous_position;lineage_six_year;lineage_pair_one_sided_candidate,high
